Process_Id,Client_Id,Client_Segment,Recorded,Process_Name,Duration,Cost,Number_of_Errors
2523,295T37,Corporate,2024-05-16 3:11,Withdrawal,4,22,0
2524,585N26,Corporate,2024-05-16 3:08,Loan,29,42,0
2525,874P47,Corporate,2024-05-16 2:41,Withdrawal,6,,0
2526,774S90,Individual,2024-05-16 1:54,Loan,31,81,1
2527,965C67,Corporate,2024-05-16 1:10,Withdrawal,,3,1
2528,632H65,Corporate,2024-05-16 1:04,Loan,26,48,0
2529,896U91,Corporate,2024-05-16 0:36,Withdrawal,160,0,0
2530,396L54,Corporate,2024-05-16 0:34,Loan,23,,0
2531,901H14,Corporate,2024-05-16 0:29,Withdrawal,7,15,0
2532,480E74,Corporate,2024-05-16 0:22,Loan,,54,2
2533,698G71,Corporate,2024-05-16 0:18,Deposit,16,29,0
2534,933P20,Corporate,2024-05-16 0:11,Loan,24,612,3
2535,361R52,Individual,2024-05-15 23:42,Withdrawal,6,0,1
2536,327D95,Corporate,2024-05-15 23:12,Withdrawal,16,14,0
2537,630V81,Corporate,2024-05-15 23:08,Deposit,7,18,0
2538,633G34,Individual,2024-05-15 23:08,Withdrawal,-1,5,0
2539,389Z94,Individual,2024-05-15 23:04,Deposit,3,26,0
2540,258S88,Individual,2024-05-15 22:49,Loan,,55,0
2541,408X56,Corporate,2024-05-15 22:49,Withdrawal,3,12,0
2542,291N38,Corporate,2024-05-15 21:36,Deposit,7,24,1
2543,626U53,Corporate,2024-05-15 21:31,Deposit,17,12,1
2544,744R65,Individual,2024-05-15 21:09,Withdrawal,14,21,0
2545,528X18,Individual,2024-05-15 20:48,Deposit,6,6,0
2546,383I60,Individual,2024-05-15 20:22,Deposit,6,13,0
2547,236H85,Corporate,2024-05-15 20:01,Loan,32,60,0
2548,874W23,Individual,2024-05-15 19:03,Loan,34,42,2
2549,918D46,Corporate,2024-05-15 18:57,Loan,27,50,0
2550,966E26,Corporate,2024-05-15 17:32,Deposit,18,24,1
2551,968I76,Individual,2024-05-15 17:02,Withdrawal,-1,14,0
2552,326Y17,Corporate,2024-05-15 16:47,Loan,27,45,1
2553,686K19,Individual,2024-05-15 15:37,Withdrawal,15,13,0
2554,628W65,Corporate,2024-05-15 15:33,Loan,33,33,1
2555,698D47,Individual,2024-05-15 15:29,Deposit,,19,1
2556,498P14,Corporate,2024-05-15 12:57,Loan,327,41,1
2557,405O93,Individual,2024-05-15 12:39,Withdrawal,0,6,0
2558,693Q43,Corporate,2024-05-15 12:12,Deposit,8,14,2
2559,856M81,Individual,2024-05-15 12:00,Withdrawal,9,1,0
2560,547T55,Individual,2024-05-15 11:22,Deposit,14,17,0
2561,966W73,Corporate,2024-05-15 10:00,Withdrawal,294,12,0
2562,187P40,Corporate,2024-05-15 8:55,Loan,27,46,1
2563,388D40,Individual,2024-05-15 8:24,Deposit,13,18,1
2564,101S19,Corporate,2024-05-15 8:19,Withdrawal,15,12,0
2565,578B91,Individual,2024-05-15 8:18,Deposit,-2,44,0
2566,431U13,Individual,2024-05-15 7:21,Withdrawal,-3,20,0
2567,968N49,Individual,2024-05-15 7:21,Withdrawal,3,,1
2568,666Y46,Corporate,2024-05-15 6:51,Deposit,2,15,0
2569,337S56,Individual,2024-05-15 5:58,Loan,26,67,0
2570,261K61,Individual,2024-05-15 5:56,Deposit,3,18,0
2571,251N82,Corporate,2024-05-15 5:31,Loan,30,53,0
2572,144U58,Corporate,2024-05-15 5:04,Withdrawal,14,15,0
2573,985G10,Individual,2024-05-15 5:04,Deposit,1,,3
2574,590M40,Corporate,2024-05-15 4:33,Deposit,7,,0
2575,778J49,Corporate,2024-05-15 3:45,Loan,30,60,0
2576,517I76,Individual,2024-05-15 3:16,Loan,27,40,0
2577,762L34,Corporate,2024-05-15 2:54,Deposit,1,18,0
2578,848T27,Individual,2024-05-15 2:46,Deposit,210,-14,0
2579,492R95,Individual,2024-05-15 2:40,Withdrawal,,19,0
2580,144C85,Individual,2024-05-15 2:01,Deposit,13,,0
2581,436A37,Individual,2024-05-15 1:40,Deposit,8,16,0
2582,366G82,Individual,2024-05-15 1:29,Deposit,-2,537,2
2583,673W71,Individual,2024-05-15 0:47,Withdrawal,,-2,0
2584,573H63,Individual,2024-05-15 0:30,Loan,30,46,0
2585,751N24,Individual,2024-05-15 0:22,Deposit,14,29,0
2586,485Z72,Corporate,2024-05-15 0:09,Deposit,4,19,0
2587,275S84,Individual,2024-05-14 23:28,Withdrawal,4,9,0
2588,701I31,Corporate,2024-05-14 23:24,Deposit,6,12,0
2589,431C73,Individual,2024-05-14 22:53,Loan,24,55,3
2590,840I38,Corporate,2024-05-14 22:41,Withdrawal,3,0,1
2591,681B55,Individual,2024-05-14 22:21,Withdrawal,4,17,0
2592,667B47,Individual,2024-05-14 22:14,Deposit,13,23,0
2593,147I26,Individual,2024-05-14 21:49,Deposit,5,264,0
2594,784B32,Corporate,2024-05-14 21:42,Loan,31,331,2
2595,437A26,Individual,2024-05-14 20:44,Withdrawal,3,8,0
2596,369F61,Corporate,2024-05-14 20:17,Withdrawal,0,-4,0
2597,907S11,Individual,2024-05-14 19:47,Withdrawal,8,6,0
2598,383D60,Corporate,2024-05-14 19:43,Withdrawal,4,,0
2599,105Y11,Corporate,2024-05-14 19:07,Withdrawal,12,22,0
2600,350B39,Individual,2024-05-14 18:56,Loan,30,46,0
2601,672Y71,Corporate,2024-05-14 18:44,Loan,26,48,1
2602,231Y39,Individual,2024-05-14 18:32,Loan,,33,0
2603,952T54,Individual,2024-05-14 17:50,Withdrawal,,16,1
2604,860K85,Individual,2024-05-14 17:10,Loan,33,48,1
2605,718O52,Individual,2024-05-14 16:40,Withdrawal,4,5,0
2606,382Y44,Individual,2024-05-14 16:19,Loan,,47,0
2607,893B33,Individual,2024-05-14 15:58,Deposit,12,14,0
2608,500V81,Individual,2024-05-14 15:38,Deposit,7,,3
2609,840R44,Individual,2024-05-14 15:33,Withdrawal,13,23,0
2610,636O17,Corporate,2024-05-14 14:40,Loan,26,36,0
2611,636H47,Corporate,2024-05-14 14:19,Deposit,14,25,0
2612,922D69,Individual,2024-05-14 13:06,Withdrawal,1,10,0
2613,594X89,Corporate,2024-05-14 13:03,Deposit,,12,1
2614,823B54,Corporate,2024-05-14 13:03,Deposit,10,6,0
2615,290Q84,Corporate,2024-05-14 11:38,Withdrawal,10,,1
2616,107C42,Individual,2024-05-14 11:07,Deposit,16,26,0
2617,703F99,Corporate,2024-05-14 10:47,Deposit,2,24,0
2618,386M69,Corporate,2024-05-14 10:24,Withdrawal,7,-6,2
2619,996B63,Corporate,2024-05-14 10:15,Withdrawal,7,5,0
2620,313W41,Individual,2024-05-14 10:06,Withdrawal,14,10,0
2621,986X53,Individual,2024-05-14 10:01,Deposit,,7,0
2622,333C83,Corporate,2024-05-14 10:00,Loan,25,421,0
2623,564I87,Individual,2024-05-14 9:23,Withdrawal,1,-1,1
2624,744Y61,Individual,2024-05-14 9:02,Loan,,61,0
2625,522K90,Corporate,2024-05-14 8:26,Loan,24,36,0
2626,100J58,Individual,2024-05-14 8:16,Deposit,7,,0
2627,954O67,Individual,2024-05-14 7:32,Withdrawal,3,4,0
2628,261R75,Individual,2024-05-14 7:05,Deposit,19,900,1
2629,833L50,Corporate,2024-05-14 6:55,Withdrawal,4,7,0
2630,503M42,Corporate,2024-05-14 6:50,Withdrawal,4,28,1
2631,186Y58,Individual,2024-05-14 5:41,Loan,,,1
2632,350O74,Corporate,2024-05-14 5:38,Deposit,,957,2
2633,200Y38,Corporate,2024-05-14 5:12,Loan,34,70,4
2634,860Y40,Individual,2024-05-14 3:28,Deposit,7,,0
2635,157E95,Individual,2024-05-14 3:19,Loan,33,61,1
2636,485K79,Corporate,2024-05-14 3:14,Withdrawal,3,14,1
2637,807B17,Individual,2024-05-14 2:36,Withdrawal,-2,5,0
2638,228Z64,Corporate,2024-05-14 2:03,Withdrawal,10,8,0
2639,383X95,Corporate,2024-05-14 1:36,Deposit,16,,2
2640,481J20,Corporate,2024-05-14 1:22,Withdrawal,4,33,0
2641,558V74,Individual,2024-05-14 1:14,Deposit,13,36,0
2642,975J56,Individual,2024-05-14 1:14,Loan,470,69,0
2643,780K48,Individual,2024-05-14 0:28,Loan,31,52,0
2644,636P47,Corporate,2024-05-14 0:07,Loan,29,41,3
2645,376J44,Corporate,2024-05-13 21:04,Withdrawal,9,4,0
2646,650Y24,Corporate,2024-05-13 21:02,Deposit,9,,1
2647,602Y72,Corporate,2024-05-13 20:47,Withdrawal,3,,1
2648,218Z29,Individual,2024-05-13 20:37,Withdrawal,6,911,0
2649,580O92,Individual,2024-05-13 19:20,Withdrawal,3,1,1
2650,381Z38,Corporate,2024-05-13 17:26,Deposit,3,,1
2651,132W51,Corporate,2024-05-13 17:12,Deposit,11,,3
2652,386N86,Individual,2024-05-13 16:21,Withdrawal,203,17,0
2653,467U97,Individual,2024-05-13 15:29,Withdrawal,2,17,3
2654,431P28,Corporate,2024-05-13 15:22,Deposit,8,18,0
2655,890X84,Corporate,2024-05-13 15:19,Withdrawal,5,,0
2656,540U13,Corporate,2024-05-13 14:55,Deposit,,26,2
2657,525D28,Corporate,2024-05-13 14:03,Loan,27,29,0
2658,184G89,Corporate,2024-05-13 13:14,Loan,40,40,0
2659,600N40,Individual,2024-05-13 13:07,Withdrawal,,3,0
2660,788T18,Corporate,2024-05-13 12:49,Deposit,11,17,0
2661,948E86,Corporate,2024-05-13 12:35,Deposit,7,33,0
2662,714W84,Corporate,2024-05-13 12:27,Withdrawal,138,16,0
2663,707E59,Corporate,2024-05-13 11:34,Withdrawal,8,9,0
2664,822J56,Corporate,2024-05-13 11:15,Deposit,1,25,1
2665,176Q53,Individual,2024-05-13 11:00,Loan,32,,0
2666,576E14,Corporate,2024-05-13 10:43,Withdrawal,0,8,0
2667,434D80,Corporate,2024-05-13 10:38,Deposit,9,725,0
2668,664B90,Individual,2024-05-13 10:33,Loan,33,,0
2669,777Z72,Individual,2024-05-13 10:30,Withdrawal,0,5,0
2670,863K95,Corporate,2024-05-13 10:27,Loan,28,69,3
2671,230Y88,Individual,2024-05-13 10:23,Loan,,43,0
2672,911V78,Individual,2024-05-13 10:20,Withdrawal,12,24,0
2673,595A76,Corporate,2024-05-13 10:11,Deposit,8,5,1
2674,576Y40,Corporate,2024-05-13 8:47,Deposit,12,33,1
2675,267C38,Individual,2024-05-13 8:03,Deposit,,10,0
2676,594J21,Corporate,2024-05-13 7:41,Loan,,43,0
2677,197C84,Corporate,2024-05-13 7:25,Loan,28,48,0
2678,375J14,Individual,2024-05-13 7:16,Loan,,54,0
2679,725X87,Corporate,2024-05-13 7:16,Withdrawal,6,8,0
2680,256V33,Individual,2024-05-13 7:12,Withdrawal,1,13,0
2681,216J20,Corporate,2024-05-13 7:04,Withdrawal,8,6,0
2682,818Y82,Individual,2024-05-13 7:00,Loan,27,57,3
2683,137U89,Individual,2024-05-13 6:17,Withdrawal,12,,2
2684,698W98,Individual,2024-05-13 6:04,Withdrawal,-1,0,0
2685,165O33,Corporate,2024-05-13 5:34,Loan,,57,1
2686,312H27,Individual,2024-05-13 5:17,Loan,36,53,0
2687,512X26,Corporate,2024-05-13 4:39,Loan,25,53,0
2688,473A61,Corporate,2024-05-13 4:29,Deposit,20,36,0
2689,164R21,Corporate,2024-05-13 4:14,Withdrawal,5,22,1
2690,282H86,Corporate,2024-05-13 4:03,Withdrawal,6,-10,1
2691,790A74,Individual,2024-05-13 4:01,Loan,22,64,0
2692,500P15,Corporate,2024-05-13 3:47,Loan,26,271,0
2693,690E45,Individual,2024-05-13 3:37,Deposit,12,5,0
2694,126I76,Corporate,2024-05-13 3:10,Withdrawal,474,553,0
2695,504O88,Individual,2024-05-13 2:30,Loan,36,27,0
2696,847H55,Corporate,2024-05-12 23:55,Deposit,,33,0
2697,468F44,Corporate,2024-05-12 23:27,Withdrawal,6,17,0
2698,130X83,Corporate,2024-05-12 23:01,Loan,35,51,1
2699,166Y85,Corporate,2024-05-12 22:56,Withdrawal,3,8,1
2700,320X44,Corporate,2024-05-12 22:52,Deposit,2,30,0
2701,525X33,Corporate,2024-05-12 22:21,Withdrawal,15,20,0
2702,520P95,Corporate,2024-05-12 21:36,Deposit,11,,0
2703,359N18,Corporate,2024-05-12 21:28,Loan,36,39,0
2704,952F89,Individual,2024-05-12 20:57,Deposit,22,7,2
2705,502O64,Corporate,2024-05-12 19:55,Loan,30,40,0
2706,997O64,Corporate,2024-05-12 19:22,Deposit,9,22,0
2707,528O96,Corporate,2024-05-12 18:37,Withdrawal,4,17,2
2708,422D96,Individual,2024-05-12 18:34,Loan,32,51,0
2709,745L52,Individual,2024-05-12 17:51,Deposit,8,30,0
2710,912J14,Individual,2024-05-12 17:44,Withdrawal,14,,0
2711,297W85,Individual,2024-05-12 17:41,Withdrawal,4,12,0
2712,929I91,Corporate,2024-05-12 17:09,Deposit,5,36,0
2713,771A17,Corporate,2024-05-12 16:40,Withdrawal,8,18,0
2714,809K37,Corporate,2024-05-12 16:33,Loan,35,68,0
2715,490L18,Individual,2024-05-12 15:11,Withdrawal,9,,0
2716,273G96,Corporate,2024-05-12 15:05,Withdrawal,5,16,3
2717,377R70,Corporate,2024-05-12 14:46,Deposit,2,29,0
2718,901B85,Individual,2024-05-12 14:34,Loan,24,35,0
2719,109J59,Corporate,2024-05-12 14:25,Deposit,6,23,0
2720,723N56,Individual,2024-05-12 13:37,Loan,29,44,0
2721,829Q25,Corporate,2024-05-12 13:29,Loan,40,51,0
2722,627C36,Corporate,2024-05-12 12:55,Withdrawal,9,9,0
2723,341T74,Individual,2024-05-12 11:58,Withdrawal,11,,0
2724,894E45,Individual,2024-05-12 11:23,Withdrawal,4,,0
2725,767O81,Corporate,2024-05-12 10:57,Withdrawal,1,,0
2726,279L85,Individual,2024-05-12 10:18,Deposit,9,22,0
2727,199P37,Corporate,2024-05-12 9:15,Deposit,7,-5,0
2728,790E74,Corporate,2024-05-12 8:30,Loan,20,490,0
2729,456X32,Individual,2024-05-12 7:44,Withdrawal,0,18,3
2730,910L85,Corporate,2024-05-12 7:28,Loan,20,,0
2731,716B40,Individual,2024-05-12 7:26,Deposit,14,12,1
2732,866L76,Corporate,2024-05-12 7:20,Withdrawal,7,582,0
2733,535M92,Individual,2024-05-12 7:15,Withdrawal,7,-17,0
2734,937T47,Individual,2024-05-12 7:12,Withdrawal,4,5,0
2735,766C95,Corporate,2024-05-12 6:47,Deposit,141,39,3
2736,304A62,Individual,2024-05-12 6:46,Loan,33,42,0
2737,781U37,Individual,2024-05-12 6:17,Withdrawal,-2,12,0
2738,185O18,Individual,2024-05-12 5:37,Withdrawal,4,-9,0
2739,596J73,Corporate,2024-05-12 5:04,Loan,32,47,0
2740,836H74,Corporate,2024-05-12 4:29,Loan,45,50,1
2741,317H15,Individual,2024-05-12 4:18,Loan,30,962,0
2742,695R64,Individual,2024-05-12 4:06,Withdrawal,12,6,0
2743,458P75,Individual,2024-05-12 4:02,Withdrawal,6,11,0
2744,143Q23,Individual,2024-05-12 3:44,Withdrawal,2,15,0
2745,394B78,Individual,2024-05-12 3:15,Loan,25,53,0
2746,630J55,Corporate,2024-05-12 3:11,Withdrawal,11,685,0
2747,250V25,Corporate,2024-05-12 3:05,Deposit,11,,0
2748,131N20,Individual,2024-05-12 2:54,Withdrawal,,-5,0
2749,389Y58,Corporate,2024-05-12 2:41,Loan,,54,0
2750,458L15,Individual,2024-05-12 1:55,Deposit,10,30,0
2751,371P99,Individual,2024-05-12 1:16,Loan,31,33,0
2752,747W55,Individual,2024-05-12 1:01,Withdrawal,2,2,1
2753,923L21,Corporate,2024-05-12 0:56,Deposit,10,-1,0
2754,570Y70,Corporate,2024-05-11 23:53,Withdrawal,,-4,1
2755,700U53,Corporate,2024-05-11 23:10,Loan,31,45,0
2756,698V70,Individual,2024-05-11 22:35,Withdrawal,6,21,0
2757,520D10,Individual,2024-05-11 22:26,Withdrawal,,0,1
2758,451H42,Individual,2024-05-11 22:18,Loan,26,62,0
2759,539D82,Corporate,2024-05-11 21:20,Loan,26,57,1
2760,252I99,Corporate,2024-05-11 21:00,Withdrawal,6,10,3
2761,813X74,Corporate,2024-05-11 20:01,Loan,,59,0
2762,856O80,Corporate,2024-05-11 19:55,Withdrawal,2,861,1
2763,139F97,Individual,2024-05-11 19:54,Withdrawal,369,11,0
2764,676K98,Corporate,2024-05-11 19:28,Deposit,9,11,1
2765,340P42,Individual,2024-05-11 19:19,Withdrawal,,-17,0
2766,133M58,Individual,2024-05-11 19:12,Withdrawal,10,29,0
2767,660N13,Corporate,2024-05-11 18:27,Loan,192,26,0
2768,137P19,Corporate,2024-05-11 18:14,Deposit,14,13,0
2769,550I14,Corporate,2024-05-11 18:09,Deposit,10,30,0
2770,446G30,Corporate,2024-05-11 18:06,Deposit,11,,2
2771,335F49,Corporate,2024-05-11 18:03,Withdrawal,9,1,3
2772,868U74,Individual,2024-05-11 18:03,Deposit,10,,0
2773,221B30,Individual,2024-05-11 17:27,Deposit,,19,0
2774,312P10,Corporate,2024-05-11 16:29,Loan,31,38,0
2775,576F60,Corporate,2024-05-11 16:10,Loan,25,42,2
2776,701Z98,Individual,2024-05-11 15:31,Withdrawal,-1,-8,0
2777,536L16,Corporate,2024-05-11 14:51,Withdrawal,9,,0
2778,245G18,Individual,2024-05-11 14:47,Withdrawal,209,-3,0
2779,527W52,Individual,2024-05-11 14:08,Loan,31,41,0
2780,777Q93,Individual,2024-05-11 13:55,Deposit,6,30,2
2781,167T53,Individual,2024-05-11 13:53,Deposit,15,19,0
2782,685O49,Corporate,2024-05-11 13:33,Deposit,,17,1
2783,426Z66,Individual,2024-05-11 13:21,Loan,31,58,0
2784,307F99,Corporate,2024-05-11 13:08,Loan,186,,0
2785,234K70,Corporate,2024-05-11 12:48,Loan,28,58,0
2786,209S83,Corporate,2024-05-11 12:29,Loan,21,55,0
2787,268N56,Corporate,2024-05-11 11:46,Deposit,4,,0
2788,803D94,Corporate,2024-05-11 10:47,Deposit,14,16,0
2789,166I92,Corporate,2024-05-11 9:19,Loan,30,54,1
2790,453F67,Individual,2024-05-11 8:51,Loan,210,50,0
2791,595R35,Individual,2024-05-11 8:23,Deposit,,15,0
2792,937F33,Individual,2024-05-11 7:57,Withdrawal,0,11,3
2793,455T18,Corporate,2024-05-11 7:50,Withdrawal,6,-8,0
2794,661G42,Individual,2024-05-11 7:44,Loan,34,54,3
2795,724M93,Corporate,2024-05-11 7:36,Loan,,51,0
2796,341X81,Individual,2024-05-11 7:16,Withdrawal,15,16,2
2797,460P33,Individual,2024-05-11 6:17,Loan,27,47,0
2798,936Q28,Corporate,2024-05-11 5:00,Withdrawal,7,13,0
2799,480J53,Individual,2024-05-11 4:49,Deposit,17,23,0
2800,228Q43,Corporate,2024-05-11 3:53,Deposit,,28,0
2801,533U40,Corporate,2024-05-11 3:25,Loan,40,45,0
2802,370X94,Corporate,2024-05-11 3:17,Withdrawal,11,10,0
2803,893W82,Individual,2024-05-11 3:13,Loan,22,65,0
2804,395D31,Corporate,2024-05-11 3:04,Loan,28,44,0
2805,752N13,Corporate,2024-05-11 2:48,Deposit,-4,19,1
2806,902Z30,Individual,2024-05-11 2:17,Withdrawal,13,846,0
2807,882T79,Individual,2024-05-11 1:19,Withdrawal,-3,21,0
2808,777R98,Individual,2024-05-11 1:11,Loan,454,37,3
2809,550B76,Corporate,2024-05-11 0:00,Deposit,19,18,0
2810,499J99,Individual,2024-05-10 23:38,Withdrawal,,18,3
2811,400X99,Corporate,2024-05-10 23:29,Withdrawal,6,18,0
2812,622D93,Individual,2024-05-10 23:06,Loan,26,55,0
2813,241N29,Individual,2024-05-10 23:04,Deposit,4,16,0
2814,884S76,Corporate,2024-05-10 22:38,Withdrawal,8,15,0
2815,133S38,Corporate,2024-05-10 21:52,Deposit,19,17,0
2816,748K11,Corporate,2024-05-10 21:50,Loan,26,52,2
2817,512R91,Individual,2024-05-10 20:46,Loan,25,38,0
2818,558C52,Corporate,2024-05-10 19:46,Withdrawal,13,9,4
2819,367F88,Individual,2024-05-10 19:45,Deposit,17,33,0
2820,899R85,Individual,2024-05-10 19:41,Withdrawal,2,,0
2821,889N89,Corporate,2024-05-10 19:16,Withdrawal,6,,0
2822,609V84,Corporate,2024-05-10 18:04,Deposit,9,17,3
2823,257B93,Corporate,2024-05-10 17:23,Loan,33,72,0
2824,321K37,Corporate,2024-05-10 17:22,Deposit,14,554,2
2825,495C97,Individual,2024-05-10 15:37,Deposit,0,578,2
2826,299Z31,Individual,2024-05-10 14:07,Withdrawal,2,-2,0
2827,671S65,Corporate,2024-05-10 13:59,Loan,33,58,0
2828,293O70,Corporate,2024-05-10 13:48,Loan,32,49,0
2829,233R26,Individual,2024-05-10 12:55,Withdrawal,11,7,0
2830,412E66,Individual,2024-05-10 12:42,Withdrawal,-1,-8,0
2831,255S51,Individual,2024-05-10 12:39,Loan,35,47,1
2832,337E90,Corporate,2024-05-10 11:58,Withdrawal,,5,0
2833,321I81,Corporate,2024-05-10 11:55,Deposit,12,25,1
2834,734N51,Individual,2024-05-10 10:31,Deposit,6,23,0
2835,312Y30,Corporate,2024-05-10 10:24,Withdrawal,5,9,0
2836,205Z93,Individual,2024-05-10 10:04,Deposit,9,14,1
2837,450Q54,Corporate,2024-05-10 9:49,Withdrawal,267,651,0
2838,771B76,Individual,2024-05-10 9:37,Loan,121,45,1
2839,801Z62,Corporate,2024-05-10 9:32,Withdrawal,7,16,0
2840,304E93,Corporate,2024-05-10 8:48,Loan,36,47,1
2841,748Y30,Individual,2024-05-10 8:35,Withdrawal,1,-1,0
2842,789G67,Individual,2024-05-10 8:11,Withdrawal,163,,0
2843,975W41,Individual,2024-05-10 7:55,Deposit,8,27,0
2844,280Z74,Individual,2024-05-10 7:40,Deposit,10,10,0
2845,647O15,Corporate,2024-05-10 6:47,Deposit,18,27,0
2846,614T27,Individual,2024-05-10 5:32,Deposit,3,29,0
2847,834A86,Corporate,2024-05-10 5:26,Withdrawal,6,16,1
2848,743G96,Individual,2024-05-10 3:44,Deposit,7,25,0
2849,722H14,Individual,2024-05-10 3:36,Withdrawal,4,,0
2850,418J63,Individual,2024-05-10 3:29,Withdrawal,10,8,0
2851,854A96,Corporate,2024-05-10 3:10,Loan,26,55,0
2852,656W67,Corporate,2024-05-10 2:39,Withdrawal,,,0
2853,150P31,Corporate,2024-05-10 2:13,Deposit,10,,2
2854,844K77,Individual,2024-05-10 1:58,Loan,31,62,0
2855,738R72,Individual,2024-05-10 1:10,Loan,30,64,0
2856,986V82,Corporate,2024-05-10 1:04,Loan,25,,0
2857,182L28,Corporate,2024-05-10 0:46,Withdrawal,,6,0
2858,388Q89,Corporate,2024-05-10 0:26,Deposit,6,,1
2859,350A13,Individual,2024-05-10 0:04,Loan,21,,3
2860,551O53,Individual,2024-05-09 23:58,Withdrawal,-1,19,0
2861,977K16,Corporate,2024-05-09 23:22,Withdrawal,4,19,0
2862,712B89,Individual,2024-05-09 21:17,Loan,28,52,1
2863,455D46,Corporate,2024-05-09 21:09,Deposit,8,14,0
2864,226S66,Corporate,2024-05-09 20:51,Withdrawal,9,0,0
2865,130V99,Corporate,2024-05-09 20:35,Loan,25,53,1
2866,521N11,Individual,2024-05-09 19:41,Withdrawal,,18,0
2867,204L53,Individual,2024-05-09 19:24,Deposit,,27,0
2868,305Y13,Corporate,2024-05-09 19:17,Deposit,6,17,3
2869,491H93,Corporate,2024-05-09 19:10,Deposit,6,27,0
2870,396E47,Individual,2024-05-09 19:03,Deposit,17,30,0
2871,322M20,Corporate,2024-05-09 18:52,Withdrawal,14,-2,0
2872,465J44,Corporate,2024-05-09 18:17,Deposit,15,16,0
2873,504Y11,Corporate,2024-05-09 17:50,Loan,33,,0
2874,774K37,Corporate,2024-05-09 17:31,Deposit,,18,0
2875,756H84,Individual,2024-05-09 17:26,Deposit,18,28,1
2876,430W34,Corporate,2024-05-09 17:19,Loan,41,47,0
2877,345J28,Corporate,2024-05-09 16:58,Deposit,,11,0
2878,120J82,Individual,2024-05-09 16:52,Deposit,10,,0
2879,792N79,Corporate,2024-05-09 16:43,Loan,27,57,0
2880,225W38,Individual,2024-05-09 16:26,Deposit,14,39,0
2881,697B52,Corporate,2024-05-09 16:01,Withdrawal,,10,1
2882,866M96,Individual,2024-05-09 15:46,Withdrawal,7,2,0
2883,719I84,Corporate,2024-05-09 15:21,Deposit,9,12,0
2884,475O57,Individual,2024-05-09 13:06,Withdrawal,2,13,0
2885,766B68,Corporate,2024-05-09 12:50,Loan,24,37,0
2886,771R92,Corporate,2024-05-09 12:37,Withdrawal,0,17,3
2887,488U61,Individual,2024-05-09 12:23,Deposit,1,26,0
2888,830A90,Individual,2024-05-09 11:35,Deposit,12,18,0
2889,522I69,Individual,2024-05-09 10:44,Deposit,,21,0
2890,108O34,Corporate,2024-05-09 10:37,Deposit,7,24,1
2891,574O18,Corporate,2024-05-09 9:00,Loan,,364,0
2892,184S82,Individual,2024-05-09 8:47,Deposit,,-3,0
2893,306X88,Individual,2024-05-09 7:31,Loan,42,47,0
2894,571A23,Corporate,2024-05-09 7:30,Loan,23,52,0
2895,189Q14,Individual,2024-05-09 6:59,Deposit,2,22,0
2896,444C20,Individual,2024-05-09 6:43,Withdrawal,6,3,0
2897,800O30,Individual,2024-05-09 5:56,Withdrawal,0,-4,0
2898,546K31,Individual,2024-05-09 4:49,Withdrawal,8,8,3
2899,480K66,Individual,2024-05-09 4:43,Deposit,7,,2
2900,259H37,Individual,2024-05-09 4:43,Withdrawal,,-2,0
2901,206A20,Individual,2024-05-09 4:35,Loan,26,51,0
2902,844G98,Individual,2024-05-09 4:17,Withdrawal,8,2,1
2903,481X28,Corporate,2024-05-09 3:21,Loan,24,37,0
2904,502A20,Individual,2024-05-09 3:11,Withdrawal,5,18,0
2905,414W38,Individual,2024-05-09 3:11,Loan,43,55,2
2906,399F26,Corporate,2024-05-09 2:19,Withdrawal,204,14,0
2907,289I22,Corporate,2024-05-09 2:10,Withdrawal,-9,452,0
2908,300X90,Corporate,2024-05-09 1:46,Loan,36,590,0
2909,478C43,Corporate,2024-05-09 1:36,Withdrawal,,29,3
2910,360J77,Individual,2024-05-09 1:07,Withdrawal,,1,0
2911,693I67,Individual,2024-05-09 0:59,Withdrawal,4,0,2
2912,928M26,Corporate,2024-05-09 0:47,Deposit,18,26,0
2913,159H48,Corporate,2024-05-09 0:01,Deposit,6,15,1
2914,398Q80,Corporate,2024-05-08 23:41,Withdrawal,-1,0,0
2915,998A84,Individual,2024-05-08 23:29,Withdrawal,5,-2,0
2916,792X30,Corporate,2024-05-08 22:47,Deposit,12,14,0
2917,610Z38,Corporate,2024-05-08 22:37,Loan,29,38,0
2918,720U82,Individual,2024-05-08 22:19,Withdrawal,,1,0
2919,329H25,Individual,2024-05-08 19:42,Withdrawal,-2,697,1
2920,123E44,Corporate,2024-05-08 19:35,Loan,26,73,1
2921,604J92,Individual,2024-05-08 19:32,Loan,35,,1
2922,480D69,Corporate,2024-05-08 18:36,Loan,40,51,0
2923,664Y13,Corporate,2024-05-08 18:33,Withdrawal,0,-11,0
2924,701F37,Individual,2024-05-08 17:42,Loan,31,495,0
2925,623C16,Corporate,2024-05-08 16:12,Loan,30,60,0
2926,159W26,Corporate,2024-05-08 15:51,Deposit,8,23,3
2927,866S24,Corporate,2024-05-08 14:47,Loan,35,71,0
2928,300B46,Individual,2024-05-08 14:42,Withdrawal,,2,0
2929,479S80,Individual,2024-05-08 13:45,Withdrawal,1,16,0
2930,755P20,Individual,2024-05-08 13:26,Deposit,,24,0
2931,519M19,Corporate,2024-05-08 13:21,Withdrawal,5,18,0
2932,704D81,Individual,2024-05-08 12:29,Withdrawal,4,940,0
